200,2,0.005443,0.977185
200,4,0.008051,1.289721
200,6,0.015663,0.819777
200,8,0.023896,0.201364
200,10,0.031966,0.127269
200,12,0.045973,0.411336
200,14,0.039796,0.686639
200,16,0.045199,0.878772
200,18,0.056661,0.639424
200,20,0.066502,0.165231
600,2,0.030072,0.218628
600,4,0.028443,0.245463
600,6,0.046785,0.789804
600,8,0.075013,0.325016
600,10,0.131393,0.248650
600,12,0.200578,0.263654
600,14,0.243257,0.318220
600,16,0.270044,0.364642
600,18,0.282305,0.375943
600,20,0.421414,0.448123
1000,2,0.093172,0.338548
1000,4,0.057273,0.197196
1000,6,0.085929,0.246024
1000,8,0.216207,0.306680
1000,10,0.289941,0.325377
1000,12,0.399500,0.961946
1000,14,0.472232,0.869985
1000,16,0.667796,1.061874
1000,18,0.771673,0.696293
1000,20,1.054536,0.820127
1400,2,0.189170,0.380329
1400,4,0.075081,0.254638
1400,6,0.148709,0.295470
1400,8,0.268682,0.363378
1400,10,0.477100,0.463081
1400,12,0.732102,0.742168
1400,14,0.768888,0.603787
1400,16,1.043413,1.062470
1400,18,1.300001,1.758702
1400,20,1.622702,1.074930
1800,2,0.342751,0.579343
1800,4,0.095334,0.260714
1800,6,0.212913,0.317509
1800,8,0.437155,0.477085
1800,10,0.737074,0.652508
1800,12,0.843540,0.675004
1800,14,1.302052,0.795907
1800,16,1.557530,0.944003
1800,18,2.051138,1.388020
1800,20,3.013805,1.878055
2200,2,0.649513,0.781442
2200,4,0.122721,0.311030
2200,6,0.294453,0.389059
2200,8,0.482643,0.494384
2200,10,0.799102,0.715361
2200,12,1.221476,0.914688
2200,14,1.756125,1.212722
2200,16,2.285296,1.483690
2200,18,3.045692,1.885392
2200,20,3.188096,1.944628
2600,2,0.857573,0.969889
2600,4,0.179585,0.334424
2600,6,0.310256,0.400110
2600,8,0.713829,0.620090
2600,10,1.147072,0.792136
2600,12,1.763234,1.414455
2600,14,2.214805,1.418355
2600,16,2.662706,1.685988
2600,18,3.819623,3.015082
2600,20,4.675029,2.129342
3000,2,1.449248,1.565167
3000,4,0.196053,0.331261
3000,6,0.390847,0.385936
3000,8,0.812147,0.659530
3000,10,1.227906,0.796658
3000,12,1.897592,1.239143
3000,14,2.715704,1.457069
3000,16,3.620006,2.188168
3000,18,5.128427,3.154780
3000,20,6.147842,3.371900
3400,2,2.080612,1.892724
3400,4,0.316808,0.438073
3400,6,0.525618,0.506640
3400,8,1.053897,0.966774
3400,10,1.657351,1.028221
3400,12,2.568429,1.475482
3400,14,3.474797,1.970567
3400,16,5.432027,2.404816
3400,18,5.630188,2.709476
3400,20,7.793779,4.730509
3800,2,2.814700,2.224161
3800,4,0.272124,0.390574
3800,6,0.617939,0.466886
3800,8,1.230629,0.886426
3800,10,2.333315,1.390515
3800,12,2.727287,1.550833
3800,14,4.112257,2.184061
3800,16,5.533553,2.953217
3800,18,7.204970,3.211895
3800,20,8.697464,3.388056
4200,2,4.142754,3.401286
4200,4,0.317859,0.422862
4200,6,0.801086,0.562581
4200,8,1.334183,0.910440
4200,10,2.178937,1.350095
4200,12,4.340731,2.315856
4200,14,4.458410,2.339776
4200,16,6.691693,3.282038
4200,18,7.817183,3.583676
4200,20,9.789042,3.886665
4600,2,6.013543,3.631453
4600,4,0.333032,0.446804
4600,6,0.864082,0.717433
