200,2,0.005248,0.575892
200,4,0.007816,0.540270
200,6,0.013726,0.562290
200,8,0.017638,0.288425
200,10,0.022983,0.323139
200,12,0.039539,0.161698
200,14,0.038515,0.472671
200,16,0.049769,0.580704
200,18,0.059295,0.186559
200,20,0.065988,0.278438
600,2,0.028860,0.107554
600,4,0.028732,0.102216
600,6,0.048021,0.115338
600,8,0.074608,0.129282
600,10,0.123971,0.164321
600,12,0.149507,0.171690
600,14,0.193836,0.208953
600,16,0.356219,0.342608
600,18,0.329708,0.299243
600,20,0.414124,0.466271
1000,2,0.081776,0.211601
1000,4,0.047883,0.140870
1000,6,0.094190,0.149288
1000,8,0.182338,0.198402
1000,10,0.275891,0.260390
1000,12,0.367343,0.277153
1000,14,0.518808,0.578465
1000,16,0.553402,0.480243
1000,18,0.898949,0.952188
1000,20,0.801930,0.572294
1400,2,0.165014,0.387613
1400,4,0.074880,0.168605
1400,6,0.136690,0.200105
1400,8,0.374740,0.302840
1400,10,0.386064,0.315896
1400,12,0.565020,0.504365
1400,14,0.787495,0.630429
1400,16,1.113969,0.791176
1400,18,1.297635,1.004785
1400,20,1.418100,0.921713
1800,2,0.402555,0.554364
1800,4,0.097288,0.191091
1800,6,0.189100,0.222469
1800,8,0.378402,0.392044
1800,10,0.575339,0.505022
1800,12,0.734041,0.430401
1800,14,1.215914,0.964870
1800,16,1.370715,0.840946
1800,18,2.008646,1.328088
1800,20,2.597656,1.608773
