200,2,0.004838,0.027298
200,4,0.007378,0.031234
200,6,0.011724,0.036788
200,8,0.016740,0.053197
200,10,0.027905,0.057913
200,12,0.032883,0.068333
200,14,0.038210,0.074652
200,16,0.050743,0.084684
200,18,0.050621,0.086526
200,20,0.066394,0.095504
600,2,0.033907,0.108958
600,4,0.025509,0.087902
600,6,0.044526,0.106274
600,8,0.066031,0.113861
600,10,0.117391,0.148384
600,12,0.178242,0.203193
600,14,0.199361,0.239620
600,16,0.267699,0.292847
600,18,0.299495,0.311386
600,20,0.367178,0.351094
1000,2,0.119721,0.254417
1000,4,0.050071,0.136377
1000,6,0.093001,0.172640
1000,8,0.176438,0.278683
1000,10,0.282906,0.296398
1000,12,0.332175,0.323662
1000,14,0.496489,0.455089
1000,16,0.507399,0.453668
1000,18,0.713922,0.725370
1000,20,1.064695,1.062145
1400,2,0.200123,0.363830
1400,4,0.064059,0.179629
1400,6,0.149770,0.266413
1400,8,0.288211,0.366763
1400,10,0.382286,0.432542
1400,12,0.688624,0.668392
1400,14,0.738005,0.780637
1400,16,1.007277,0.943663
1400,18,1.486134,1.368088
1400,20,1.433787,1.231329
1800,2,0.347600,0.492984
1800,4,0.097857,0.239093
1800,6,0.177216,0.305430
1800,8,0.336164,0.397860
1800,10,0.570275,0.534490
1800,12,0.952656,0.898687
1800,14,1.136639,1.136392
1800,16,1.561036,1.319813
1800,18,1.955888,1.791239
1800,20,2.270490,1.901674
