200,5,0.012186,0.036267
200,6,0.014801,0.045681
200,7,0.019793,0.053338
200,8,0.024577,0.062164
200,9,0.027070,0.051845
200,10,0.037797,0.071825
200,11,0.038704,0.075101
200,12,0.042146,0.077978
200,13,0.051426,0.080268
200,14,0.060837,0.098296
200,15,0.071019,0.102276
200,16,0.061250,0.088186
200,17,0.083075,0.112647
200,18,0.075429,0.104942
200,19,0.088853,0.112045
200,20,0.118967,0.153114
400,5,0.024514,0.081523
400,6,0.035225,0.091039
400,7,0.042574,0.087796
400,8,0.053587,0.108229
400,9,0.081696,0.129199
400,10,0.088105,0.137977
400,11,0.107955,0.140451
400,12,0.118761,0.168443
400,13,0.125608,0.163018
400,14,0.149348,0.186134
400,15,0.226829,0.217953
400,16,0.249333,0.248014
400,17,0.249093,0.256814
400,18,0.269604,0.269541
400,19,0.322912,0.371456
400,20,0.306031,0.235359
600,5,0.044037,0.100591
600,6,0.057283,0.120329
600,7,0.083585,0.148525
600,8,0.099427,0.160996
600,9,0.168741,0.201578
600,10,0.162773,0.203408
600,11,0.241682,0.262356
600,12,0.240149,0.280878
600,13,0.293878,0.262823
600,14,0.361192,0.330086
600,15,0.386373,0.343269
600,16,0.456559,0.484697
600,17,0.497870,0.498517
600,18,0.587036,0.575687
600,19,0.612537,0.566584
600,20,0.683295,0.598494
800,5,0.054863,0.128177
800,6,0.080343,0.159057
800,7,0.118134,0.182183
800,8,0.165271,0.233132
800,9,0.191160,0.235103
800,10,0.247234,0.313077
800,11,0.331443,0.397104
800,12,0.363946,0.346287
800,13,0.495661,0.417073
800,14,0.492501,0.487657
800,15,0.507257,0.439183
800,16,0.621803,0.565770
800,17,0.772267,0.709127
800,18,0.851798,0.766425
800,19,0.856702,0.671065
800,20,0.955938,0.866649
1000,5,0.071476,0.157431
1000,6,0.114025,0.201458
1000,7,0.184299,0.256505
1000,8,0.196607,0.267971
1000,9,0.297241,0.317586
1000,10,0.296386,0.314884
1000,11,0.459825,0.463950
1000,12,0.596938,0.509398
1000,13,0.627270,0.582647
1000,14,0.695176,0.604958
1000,15,0.915872,0.783237
1000,16,0.861554,0.728244
1000,17,1.056269,0.833630
1000,18,1.392175,1.127212
1000,19,1.319930,1.055971
1000,20,1.580102,1.261059
1200,5,0.111830,0.206446
1200,6,0.118084,0.223303
1200,7,0.193312,0.250759
1200,8,0.287519,0.336791
1200,9,0.365882,0.376801
1200,10,0.460945,0.466748
1200,11,0.569066,0.605766
1200,12,0.680110,0.593833
1200,13,0.961893,0.890800
1200,14,0.967691,0.715506
1200,15,1.273289,1.035255
1200,16,1.502845,1.212099
1200,17,1.486617,1.049952
1200,18,1.717356,1.309823
1200,19,1.887059,1.314577
1200,20,1.981107,1.441288
1400,5,0.114663,0.236714
1400,6,0.169501,0.259771
1400,7,0.252388,0.348459
1400,8,0.336955,0.403958
1400,9,0.442291,0.427573
1400,10,0.589283,0.599609
1400,11,0.792552,0.680022
1400,12,1.113148,0.833204
1400,13,0.963312,0.855011
1400,14,1.420157,1.081668
1400,15,1.711552,1.470702
1400,16,1.956597,1.489401
1400,17,2.365862,1.556911
1400,18,2.305915,1.559503
1400,19,2.379729,1.866421
1400,20,2.810677,1.867275
1600,5,0.156115,0.261637
1600,6,0.214648,0.326035
1600,7,0.340905,0.380892
1600,8,0.421562,0.497669
1600,9,0.543777,0.589779
1600,10,0.747301,0.741673
1600,11,0.941071,0.858254
1600,12,1.198094,0.947103
1600,13,1.349085,0.979532
1600,14,1.859407,1.342635
1600,15,2.048643,1.588096
1600,16,2.199426,1.517015
1600,17,2.170250,1.462843
1600,18,2.639582,1.625421
1600,19,3.552079,2.391941
1600,20,3.612327,2.567000
