100,2,0.002736,0.096533
100,3,0.003175,0.062472
100,4,0.003366,0.071108
100,5,0.005846,0.034444
100,6,0.005934,0.046957
100,7,0.006916,0.038024
100,8,0.008688,0.047481
100,9,0.010845,0.073388
100,10,0.009767,0.051486
100,11,0.011809,0.060967
100,12,0.011860,0.052235
100,13,0.014517,0.080510
100,14,0.016077,0.119433
100,15,0.014507,0.116995
100,16,0.018207,0.139111
100,17,0.020046,0.118957
100,18,0.022718,0.145402
100,19,0.017301,0.150727
100,20,0.025779,0.147365
300,2,0.009522,0.092872
300,3,0.011062,0.110948
300,4,0.012376,0.117406
300,5,0.017199,0.155730
300,6,0.020895,0.176997
300,7,0.028810,0.210449
300,8,0.029002,0.197292
300,9,0.036059,0.161518
300,10,0.044237,0.178031
300,11,0.064941,0.127912
300,12,0.059328,0.152683
300,13,0.066064,0.131483
300,14,0.065757,0.130301
300,15,0.084029,0.177769
300,16,0.080205,0.201838
300,17,0.107424,0.500968
300,18,0.086930,0.807878
300,19,0.138857,0.329441
300,20,0.115954,0.343285
500,2,0.026174,0.166966
500,3,0.017590,0.105720
500,4,0.023070,0.099211
500,5,0.030538,0.139384
500,6,0.042962,0.133619
500,7,0.051217,0.264527
500,8,0.062925,0.152775
500,9,0.089321,0.299980
500,10,0.088684,0.333004
500,11,0.117616,0.269492
500,12,0.144831,0.398563
500,13,0.132033,0.245336
500,14,0.178417,0.288747
500,15,0.180223,0.251715
500,16,0.238422,0.337442
500,17,0.206315,0.396204
500,18,0.270198,0.502581
500,19,0.272775,0.302016
500,20,0.304483,0.341955
700,2,0.045624,0.165716
700,3,0.034532,0.194408
700,4,0.035699,0.143395
700,5,0.046055,0.359223
700,6,0.060886,0.171550
700,7,0.074364,0.227490
700,8,0.104198,0.349042
700,9,0.118360,0.334175
700,10,0.146836,0.361655
700,11,0.187176,0.812538
700,12,0.188088,0.531652
700,13,0.245117,0.366654
700,14,0.276015,0.457443
700,15,0.284443,0.407357
700,16,0.373740,0.442794
700,17,0.432892,0.357553
700,18,0.410523,0.398081
700,19,0.540575,0.556458
700,20,0.638412,0.536085
900,2,0.079105,0.178156
900,3,0.038512,0.133659
900,4,0.040298,0.144973
900,5,0.062551,0.174489
900,6,0.091514,0.152769
900,7,0.125160,0.685296
900,8,0.145271,0.372665
900,9,0.176729,0.168954
900,10,0.221553,0.282101
900,11,0.258032,0.347765
900,12,0.289861,0.312126
900,13,0.354604,0.425635
900,14,0.437559,0.502412
900,15,0.429105,0.520971
900,16,0.575495,0.769966
900,17,0.522889,0.627654
900,18,0.596886,0.621690
900,19,0.687903,0.803561
900,20,0.742560,0.614022
1100,2,0.126589,0.211049
1100,3,0.054913,0.241211
1100,4,0.056280,0.182286
1100,5,0.077189,0.137314
1100,6,0.116449,0.298879
1100,7,0.166890,0.407897
1100,8,0.204912,0.333399
1100,9,0.230020,0.243167
1100,10,0.342048,0.376084
1100,11,0.366327,0.465937
1100,12,0.409014,0.499795
1100,13,0.535508,0.453703
1100,14,0.568910,0.425317
1100,15,0.758699,0.658229
1100,16,0.870145,1.121476
1100,17,0.833202,0.804210
1100,18,0.981601,1.024292
1100,19,1.097250,0.928080
1100,20,1.101814,0.848056
1300,2,0.191516,0.364834
1300,3,0.080542,0.159436
1300,4,0.067804,0.144568
1300,5,0.106831,0.200997
1300,6,0.136518,0.261483
1300,7,0.205119,0.258544
1300,8,0.292506,0.281887
1300,9,0.286022,0.249783
1300,10,0.355378,0.295501
1300,11,0.429400,0.378487
1300,12,0.691881,0.528556
1300,13,0.699820,0.625067
1300,14,0.756868,0.838671
1300,15,0.831740,0.748694
1300,16,1.055758,0.917643
1300,17,1.164438,0.779912
1300,18,1.279154,0.894406
1300,19,1.321815,1.103374
1300,20,1.633987,1.368367
1500,2,0.183401,0.752773
1500,3,0.072183,0.325046
1500,4,0.085152,0.354236
1500,5,0.126081,0.358454
1500,6,0.154859,0.572247
1500,7,0.240853,0.301427
1500,8,0.346177,0.405583
1500,9,0.399321,0.475956
1500,10,0.439685,0.360832
1500,11,0.635164,0.586422
1500,12,0.718651,0.471103
1500,13,0.731890,0.528073
1500,14,1.112392,1.209486
1500,15,1.171024,0.815539
1500,16,1.176456,0.904400
1500,17,1.507590,1.243743
1500,18,1.533200,1.152322
1500,19,1.985151,1.675393
1500,20,1.860618,1.289084
1700,2,0.322836,0.576590
1700,3,0.098868,0.328498
1700,4,0.104928,0.277185
1700,5,0.131292,0.329940
1700,6,0.201198,0.298205
1700,7,0.269472,0.613194
1700,8,0.335035,0.399751
1700,9,0.549459,0.518345
1700,10,0.573664,0.483434
1700,11,0.612911,0.581693
1700,12,0.755816,0.987856
1700,13,1.048028,0.916928
1700,14,1.196672,0.914152
1700,15,1.380351,1.058584
1700,16,1.396010,1.996561
1700,17,1.717236,2.536332
1700,18,1.989113,1.424767
1700,19,2.222931,1.566837
1700,20,2.142637,1.276085
