200,2,0.005528,0.128603
200,4,0.007971,0.472586
200,6,0.011445,0.564198
200,8,0.018533,0.110212
200,10,0.022562,0.149846
200,12,0.037673,0.197738
200,14,0.038982,0.555385
200,16,0.045485,0.496993
200,18,0.058037,0.628932
200,20,0.060998,0.420118
600,2,0.026559,0.107943
600,4,0.027201,0.102442
600,6,0.043796,0.115213
600,8,0.086725,0.144290
600,10,0.123765,0.180723
600,12,0.185288,0.186270
600,14,0.225441,0.239321
600,16,0.232203,0.265699
600,18,0.338324,0.268424
600,20,0.322849,0.298292
1000,2,0.100838,0.225142
1000,4,0.051509,0.122374
1000,6,0.080323,0.152265
1000,8,0.151865,0.185503
1000,10,0.310353,0.259558
1000,12,0.311861,0.360798
1000,14,0.462952,0.378968
1000,16,0.630713,0.638066
1000,18,0.696580,0.440423
1000,20,0.988364,0.895356
1400,2,0.239719,0.393801
1400,4,0.077668,0.152550
1400,6,0.130221,0.191775
1400,8,0.224856,0.232993
1400,10,0.424570,0.367067
1400,12,0.597569,0.384902
1400,14,0.860393,0.700809
1400,16,1.009985,0.841414
1400,18,1.467041,0.901925
1400,20,1.500816,0.813123
1800,2,0.307826,0.497377
1800,4,0.103442,0.196236
1800,6,0.201765,0.224699
1800,8,0.337641,0.291765
1800,10,0.622849,0.482122
1800,12,0.971438,0.619948
1800,14,1.146093,0.932115
1800,16,1.668860,1.080900
1800,18,1.841048,1.448512
1800,20,2.864558,1.582224
2200,2,0.566420,0.733879
2200,4,0.124160,0.231715
2200,6,0.243014,0.289648
2200,8,0.495652,0.429806
2200,10,0.839585,0.504324
2200,12,1.622495,1.039854
2200,14,1.692052,0.989108
2200,16,2.030830,1.102110
2200,18,2.494974,1.230690
2200,20,3.822283,1.752100
2600,2,0.910774,0.737419
2600,4,0.158501,0.248845
2600,6,0.326411,0.331883
2600,8,0.627325,0.594683
2600,10,1.023041,0.658251
2600,12,1.530214,1.002249
2600,14,2.206899,1.372738
2600,16,2.873803,1.291860
2600,18,3.450039,1.821954
2600,20,4.501451,2.187615
3000,2,1.361865,1.209395
3000,4,0.223706,0.336016
3000,6,0.380350,0.358421
3000,8,0.744423,0.609834
3000,10,1.338068,0.831684
3000,12,1.943671,1.180332
3000,14,2.844420,1.491108
3000,16,3.943335,2.023458
3000,18,5.269028,2.944542
3000,20,5.764014,2.910453
3400,2,2.499738,2.051023
3400,4,0.265275,0.324088
3400,6,0.494173,0.452938
3400,8,0.985631,0.772301
3400,10,1.635226,1.264580
3400,12,2.479995,1.657191
3400,14,3.310442,1.670090
3400,16,5.309208,3.570674
3400,18,6.122385,2.725705
3400,20,7.143020,2.796265
3800,2,2.831196,2.183180
3800,4,0.272316,0.366679
3800,6,0.528081,0.483087
3800,8,1.245678,0.905784
3800,10,2.060334,1.236202
3800,12,2.455880,1.460926
3800,14,4.490731,1.949786
3800,16,4.979589,2.095500
3800,18,6.589605,2.853128
3800,20,7.265641,2.944948
4200,2,4.523907,3.096579
4200,4,0.286526,0.349669
4200,6,0.629969,0.451900
4200,8,1.197950,0.855289
4200,10,2.332057,1.436055
4200,12,4.002553,2.114894
4200,14,4.568555,2.147087
4200,16,7.282198,3.191560
4200,18,8.268170,3.139028
4200,20,9.337100,3.989004
4600,2,5.082752,3.035175
4600,4,0.390491,0.458132
4600,6,0.724032,0.557082
4600,8,1.580402,0.984017
4600,10,2.467355,1.371051
4600,12,3.945685,1.675403
4600,14,5.854626,3.034999
4600,16,6.755214,3.003105
4600,18,11.344065,4.335290
4600,20,11.423708,4.246065
5000,2,6.399965,2.899333
5000,4,0.402878,0.439448
5000,6,0.733036,0.531761
5000,8,1.603216,1.223094
5000,10,3.011529,1.723948
5000,12,4.337912,2.272727
5000,14,7.426137,2.960877
5000,16,8.436494,3.527578
5000,18,10.660749,3.595171
